,TB-000005-D1WPLL,TB-000018-D1WBLL,TB-000023-D1WBLL,TB-000025-D1WBLL,TB-000038-D1WBLL,TB-000042-D1BBLL,TB-000048-D1BBLL,TB-000048-D1WBLL,TB-000054-D1WBLL,TB-000071-D1WPLL,TB-000115-D1WPLL,TB-000174-D1WPLL,TB-000177-D1WBLL,TB-000191-D1WBLL,TB-000192-D1WBLL,TB-000195-D1WBLL,TB-000203-D1WBLL
FAM208B,154.639686639439,54.1973924874725,281.360045654959,179.503224849838,127.752954170278,30.7898306924587,206.118348663852,199.415060466898,158.961237404906,11607.2102821252,8832.70536191477,10243.0517161374,11346.8744003505,14036.1110573197,13324.1150320611,13608.4927561182,13505.2982722455
SPDL1,1,3,1,1,1,2,0,0,4,823.999638924079,290,429.953503780517,1887,1017,1258,460,481
SEMA4C,27.8483553532502,39.5704602210706,30.8877688550552,41.6096152872623,32.3245233442092,27.3835760057552,45.4259873087067,30.4146162305193,34.5231116067798,81.5512045042038,297.717688089992,129.49420588613,105.324831443561,167.892207541048,551.022479071245,278.625700057837,760.131022383279
RPP25,2,0,0,0,0,0,0,0,0,6,0,20,57,4,4,4,29
FOCAD,16.405125594353,38.2379069205599,60.3440762650043,57.0131708605956,32.0330758112214,27.0789952870436,19.0018763279977,38.3000698549703,13.6721956465827,243.243018681659,105.55096236628,117.684076681535,42.1718125512536,282.555437750481,2872.87191450611,1496.42830037698,1387.28841639328
YTHDF1,4,0,0,0,4,1,3,2,0,5638,5913,3835,3452,6153,6245,4330,6261
TMEM260,33.5953193808134,55.5495228163623,41.9972038460477,42.8588495504015,59.652428980313,46.066843591797,45.2928003631047,37.6717677235701,55.6065467090723,1562.11030231442,1103.5515742746,835.211186529909,2126.78129225886,1307.3603512627,1625.80863182819,1076.94653413112,1443.16606155037
CMTM6,693,713,1529,845,911,556,1181,1137,234,12759,10585,9375,8915,26321,17284,12924,24813
DNAAF5,4.01427830270584,6.00732551801879,6.00984775064631,3.00226014943254,4.00484408874298,5.02020570942675,2,8.75358473260491,4.00379552386118,478.040199735181,289.011701917657,551.074212316105,909.196394625777,663.012567541856,825.015848721633,307.000892033728,466.052340873226
DUS2,6,7,12,12,2,7,28,16,10,787,483,542,973,718.969169502281,1234,648,695
CHTF8,0,0.889032823830712,0.709829087111566,0,0,0,0,0,0,920.154326024563,662.406361639207,975.061883889389,1418.33117608361,3231.63171745788,2113.54339508275,689.225601844772,1638.55302637504
RASIP1,25,11,10,15,37,4,7,6,18,3,14,85,36,129,93,19,57
LIME1,12.8185802035421,5,18.550871243295,16,25.7807385198122,4.3977096252357,43.8523031525188,23.3274698006677,8.23578553847788,633.544887774889,732.217030229944,767.074918142559,685.954013789641,868.707222286441,459.765725825891,307.101393100525,676.037600358317
ZSCAN32,33.4670234347572,47,106.465196492064,49.4341381608711,191.862596642261,32.9853579504388,89.5430048382745,82.7262867543604,69.8654734444621,558.235841915867,494.150579819162,393.296470440075,1108.77622109861,632.152804239721,919.927071548258,404.047782432327,620.790813402517
UBE2R2,129,128,177,117,87,87,171,114,91,3355,2012,2696,4342,5181,5696,3701,5096
CHCHD3,0,0,2,1,5,0,2,0,0,4333.410783208,2192.4570322935,3081.60256849445,3988.84379739814,3947.88819911127,4515.74144739977,1735.76409062793,2722.42915379447
IMPAD1,16.6003797945654,16.4340839784791,18.0477719919608,20.0891006312889,16.6526450198445,7.61231822083392,15.1325543798649,10.0089715783488,17.0912398393439,6072.3729403148,4694.92219993849,3996.00915527152,5079.06673972191,9456.02017489772,10611.698005885,6187.15963064069,9824.10712400308
TMEM161A,26.8995064637778,13,16.7958368998697,3.08595689137701,5.0473657957864,11.1769918392719,15.8808672600989,25.2185550017371,3.81675919054965,276.337761214059,213.539031702424,244.22912364221,306.292366248221,590.428220230361,461.715758300427,114.784612191277,290.580501393248
PPL,140,160,280,155,244,177,279,261,91,0,2,0,9,13,4,3,14
TRMT10C,0,1,2,0,0,0,1,1,1,1091,1728,823,1445,1393,1336,1877,1485
EXD3,9.081890548526,14.1430442482938,22.3462825785778,24.1336800230106,18.5437499474173,5.42424138538357,17.0813496980532,7.33698926137317,20.1684606345456,416.30970263959,256.058625973738,408.21384121666,233.375048320837,326.073915379222,276.139896069267,108.121835095294,519.080933976664
RHBDL2,67.3227172855431,34.2469281480805,60.074181950049,20.3713005396141,52.240409297256,24.5682854996863,42.9741684121854,66.7029912519339,35.6257674185816,12.0961932241405,31.5721033108178,16.0887340877805,26.1720055254525,19.6574759036817,11.0339228669968,17.1856975089822,13.5907654356834
KANSL2,1,1,0,2,2,0,2,0,0,11278,8690,8426,5504,14082,13546,6983,18946
DUSP23,0,0,0,0,0,0,0,0,0,14,193,85,105,81,170,67,105
ADPRHL2,3,1,5,4,0,0,8,5,9,648,508,598,927,1191,1018,716,998
SOHLH2,4,8,8,13,18,16,14,12,12,1,13,1,2,0,23,3,5.35918933705615
SARS2,0,1,3,3,5,2,3,0,0,534,314,504,668,531,641,274,665
COMMD4,91.6470624475528,82.5155689700959,153.628963792565,136.710751519381,90.819482684157,103.234537066751,160.416734966532,142.859380090823,108.496534169352,1107.18211019748,722.040850467193,1230.98318638342,1253.53545538224,2228.16458742905,1530.89722205932,760.287564676064,1405.31033254672
PPM1A,26,19,6,9,5,11,6,16,3,11585,11566,9557,6529,10929,11273,15695,13059
OCIAD1,33.6054073938844,36.4074446227811,25.4507846865089,37.0703668968959,15.2622452131536,24.700798708191,19.4924126216409,31.9713524114709,25.5076971952765,3974.90957505137,2800.57728740461,2406.38162111596,2871.25528942732,4383.74888450715,4592.79790243466,3335.0466528972,4182.04645714656
RNF125,48.4732088292034,53.0328947023795,105.049020749826,79.8700602610936,89.924521422273,84.7315783404784,100.248570343266,101.141426614012,42.3693475724297,7428.80541930683,5966.10229834016,3308.29776878898,2327.52693669759,5158.22584086207,2678.39470525238,5486.83380541615,4613.10406386524
FAM206A,3,16,12,5,14,43,14,17,20,531,660,443,809,559,369,380,368
DNAJC28,24.6689762814066,29.5943022872116,72.8977807989127,40.7545886519735,62.9555995905734,29.9985335189544,70.3443523936533,58.5690354929972,20.1739103821371,75.5745481317731,24.7199109706625,23.7289607709039,42.6591374183224,82.6117560784406,81.0320688877352,42.2308478964869,40.7823777590574
SLC41A3,15,27.9556189584328,38.1501920726984,18.1346526214646,21.0514306187956,27.2738025680441,47.8155267367844,47.7056156055898,39.1752782453919,417.778245812997,579.058999310412,520.030133691104,590.528685296523,877.956601084472,396.644868416411,458.951733055843,460.476518439203
LPCAT2,5.5431247329394,8.31148492851728,6.81440772779586,3.32792847400536,9.02077734585179,5.96797750727169,7.1018959894118,3.62843363097075,3.11701204008261,1518.04674004413,2044.75842089551,1942.76946366127,2920.68231562496,7482.4909772846,6026.30416551552,1709.20777428778,4084.6035935281
MRPL16,124,33,33,56,43,3,30,31,34,1925,822,1480,1916,1622,1798,979.340586736484,1753
SDHAF2,28.0951842252831,14.022933993904,18,19,21.0409215601872,12,5,6,14,832.656393028656,1569.02739172109,1263.86886041073,1530.00227932427,1845.3995359183,1823.97686628277,1701.36016402832,2773.47529822561
PPM1B,37.1798876992021,57.9091078034849,88.6229743284314,72.6275503042136,34.1780755291292,53.3827780466667,63.1632649203187,31.7740435511825,19.5174486882225,6255.46167024973,7063.2306036092,4349.96109227935,6855.0215443014,7379.80422007882,8426.09041892173,11167.0865909648,11594.121457544
COMMD8,0,0,0,0,0,0,0,1,0,230,294,336,563,512,673,359,366
TRNAU1AP,168.926717471546,242.378428322567,158.377809310086,133.363420145738,129.604615597277,190.4685638916,102.535107487212,109.888280967708,112.914601739088,781.143137126676,549.596423275205,726.566791618212,1322.79917290565,985.301137540971,1421.75114741086,814.986276675312,1107.10386736601
C1orf27,12.032557816858,29.3193765824919,19.7853423772885,5.85137806687165,13.4442365801009,20.8206034896716,19.6642429158912,17.1537139913265,16.6197650285018,3089.94649448893,2837.01468683701,2180.21047533661,2702.29959368946,2561,3148.31383790354,2594.57028819972,3349.56543809792
FAM120C,32.7298128574222,77.7942515807039,82.125456305398,76.4285650884942,74.3275607057436,85.9209919174303,108.217712748026,112.345248488481,66.8385462732312,1504.92064247715,973.925134943651,1024.11660348328,1718.58008237376,2980.61275516489,3979.47314887431,1605.53963756575,2071.2359953154
C1orf109,21.3106321969654,17.7712902338234,22.7274239290304,16.2413187116597,21.9826337810179,23.9030083524846,30.5716007396365,13.4518224041211,16.8429600212776,492.639280076198,557.948268459425,290.287924803377,1088.01463302605,883.501757962536,785.91493674142,493.217721394962,498.252453897116
PARP16,11,5,6,6,2.24235263967907,6,2,1,5,1867.98288188301,767,1456,1400,2130,1805,1505,2759.80859332972
TXNL4B,31.0694967033986,36.227759192648,43.1286214829734,26.3616579434047,20.1125976175932,32.8006882758021,35.5379701602517,17.1089102832655,16.1859815061713,995.044113277778,976.266566063901,814.134983714389,1217.74821610841,1335.43595094512,1768.15251116402,858.133199806122,1384.90484907732
TMEM160,2,8,12,1,1,6,1,3,9,44,51,94,49,88,75,28,67
ODAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1G,64.6943990959357,31.5033864956256,70.2081243445019,70.7623978519958,69.8395548735659,32.3722613933013,82.2462054059594,71.2853002349567,37.6684903895849,10401.8744332226,3654.1299542455,7356.72325991842,7889.04277789065,9121.22101832902,9185.26572102787,4152.20444153213,7751.13197640463
GEMIN8,23,16,36,23,33,27,13,36,17,534.836716768835,201.170830377774,384.174739685887,534.000387329472,829.077022044627,540.174967762841,361.696827475275,308.440073821787
SSH3,4,2,6,1,11.4292848629438,0,5,9,7,536.781602463315,857.61371060796,500.017782484863,1711.93834726216,1187.15625267192,651.696340662744,239.193672531883,1361.598980657
TIPIN,21.7832375010452,7.65903637575429,32.7504382420446,22.1489825141683,20.4942495551958,5.08786700268119,18.7819930453586,17.6824001093375,19.1302120571387,497.740861273728,330.07510461389,427.497634213776,928.724854965833,687.045790679686,816.786747522845,391.656735622956,717.966537042151
C1orf56,517,457,760,728,440,1377,550,476,484,38.0351026629059,34,10,44,15,117,36,91.0263255180098
PIGX,0,3,0,0,0,0,0,6,1,560.244557622042,452.111835888301,439.157181240307,507.493014056457,911.283699538985,550.249392569568,274.037246500733,513.187022062399
CT55,4,2,2,1,8,0,7,9,9,3,4,7,1,1,2,8,0
TMEM70,1,1.21555276484271,4,0,0,0,0,1,0,1055.97856189833,655.154233002631,1427.93190962557,844.002333297134,1512.94974110745,1034.9813248968,952,823.001505255123
HPF1,5,2,10,3,3,0,2,0,1,478,363.986048307975,290,989,810,796,216,469
TTC12,0,0,0,0,0,1,0,0,0,11,50,52,50,29,158,351,123
BANP,21,11.2139830252989,17.0347939456371,13.8004065524271,15.5995956686035,15.9299841536346,12.2961068093046,24.1817511198815,16.4426583274572,965.084195379696,1710.15206981518,1188.39890061241,1492.54144764955,2043.31690243192,1460.58384061618,1143.79533591911,1700.20574352187
TMEM132A,163.98992618109,119.412457974892,99.8509039963321,61.6601048334936,169.367031150147,122.534417116651,110.637103936446,105.845869164731,81.1238455550007,11.1352974245664,16.1025100168842,18.1326513401285,31.1017155229348,17.1636341900977,15.3475195021048,12.0484807064267,25.25307768487
THG1L,20.3579693186668,22.5096962734841,22.8977138239068,34.7489018969882,41.838813472579,22.051938508518,28.835251302383,18.8811041256415,27.3748275236349,663.085014737674,329.095224655977,314.085842522959,835.451331418819,537.129380618399,404.375471024562,248.321980757488,515.188751353192
C20orf27,5,0,0,0,1,0,5,4,1,1489,306,1470,902,1077,1439,219,621
SLC25A38,68.9204524226457,49.9729024365565,128.734221844326,91.721673263378,53.8711885421322,95.6230594535058,86.9170160357234,90.921605358934,70.805579183117,2918.86289299152,2892.63869248142,2140,2562.62029916216,2711.55071433685,2787.61014044077,2309.80372380823,4062.93814767216
SLC35F6,29.3375449181256,25.1097135124392,13.2146830622195,16.5015439952724,21.7157192374473,13.5697563067738,18.8676139015678,17.4872282404117,7.12375229016955,930.588696178384,1541.87435444629,1332.56686153681,1345.36126556592,1648.04106758336,1769.5203269439,1283.3284418011,1440.08843690422
HRASLS2,1,5,2,3,0,3,0,4,0,1,1,2,0,1,3,8,0
PPOX,82.019163023214,136.864720075949,169.433300392932,163.419195447296,104.30376891102,188.201951507994,142.852599495969,104.043654986445,69.4386667534679,1210.73928708146,366.526607536657,788.156006609608,764.810750498679,943.081372021179,1126,847.879473708266,1217.48146921572
C2orf42,3.99399706518421,1,6,1,0,5,1,8.91550828012585,1,582.710794653525,535.987891598388,514.637218451797,608.154601024466,795.174949924522,721.402777261068,461.541566520989,806.157568028279
NMRK1,17.091640459356,13.2187694071374,9.00284568523162,12.1025606390865,18.0175062445208,9.07692894842446,9.05247912056165,10.1211032665172,5.02086579912178,987.871431938041,919.208931049977,279.234663047916,479.906023021739,669.329246293593,1076.56931852265,827.442025395522,1108.39119524001
CLN6,91.7895115509168,112.963431047143,188.968566361295,165.544895427696,144.508678371759,212.094040463239,120.57601970545,145.906146798835,173.183093186181,2181.88809281389,877.312391714572,1594.69046267894,1942.74530674417,2125.20756888601,1045.38513260396,502.488935551669,880.272808612574
